1299	184	7	23.5
3285	153	3	8.4
216	147	23	11.64
387	104	56	9.28
128	5069	4	14.42
142	11343	3	16
1500	310	3	11.82
2283	148	4	9.35
754	338	6	24.67
120	2332	5	8.41
817	388	3	10.26
786	1913	3	20.81
16	626	16	27.36
119	225	36	11.4
14855	59	3	21.1
999	124	8	10.83
4511	397	7	67.38
4165	136	3	8.1
8	12219	3	12.14
9705	5024	3	46.18
399	101	56	11.63
933	328	3	9.45
179	4159	4	20.25
4718	12	8	12.45
5418	134	3	9.36
17	498	10	21.64
106	14549	3	7.86
179	1650	3	7.69
653	715	3	12.04
123	4778	5	18.52
487	16	13	10.38
10556	428	3	28.92
873	963	3	16.19
3223	114	5	8.61
102	1743	22	32.48
11119	113	3	9.6
285	649	4	9.75
793	978	16	143.37
103	3724	10	15.8
10	2215	3	7.02
218	1571	3	8.52
820	107	26	16.64
5776	5138	4	62.18
5562	114	5	16.47
271	9175	3	24.94
131	4471	5	21.53
1529	202	3	7.5
12	4377	8	7.4
8249	102	4	8.79
1920	184	3	7.86
102	8097	5	10.99
1371	412	4	21.36
157	4416	3	11.18
105	2020	19	34.01
12	138	729	276.6
2133	59	5	14.11
793	104	47	52.15
102	3353	9	6.98
9709	103	4	8.67
7790	110	3	9.23
9503	665	3	32
7008	359	3	23.72
1	1200	3	12.94
109	9833	3	8.54
399	1498	3	14.42
180	3434	8	49.5
10090	123	3	13.89
181	200	24	26.42
149	943	9	18.49
137	3363	4	11.72
736	7	7	11.89
1791	158	7	23.41
9	918	17	14.62
12153	104	3	6.66
9147	1476	4	55.82
110	5142	5	12.59
326	6870	3	23.36
347	1760	3	14.77
1396	299	3	11.03
14369	107	3	9.14
335	3836	7	59.47
837	490	4	17.61
431	451	3	6.65
10055	109	3	8.54
146	4487	3	10.15
104	11087	4	8.88
1548	748	5	37.29
1581	146	4	7.04
2574	103	13	12.93
169	976	5	9.03
115	768	14	10.38
1736	409	17	167.63
239	628	4	7.55
3570	12	10	7.21
1525	104	20	17.32
445	1184	3	13.4
413	352	4	8.67
6094	127	3	9.83
890	2076	4	31.7
8696	114	3	8.32
5752	125	4	15.69
109	2249	7	7.86
3261	106	10	20.13
673	648	4	18.83
9	5538	4	7.64
5045	185	3	14.15
1494	2765	3	26.77
164	250	14	8.86
3195	232	4	22.02
641	793	3	12.6
400	822	3	10.22
373	120	18	10.45
3116	143	4	11.73
145	1780	5	11.16
2273	3323	4	44.27
10242	112	3	9.06
105	16428	3	7.23
158	16002	3	22.35
203	380	6	7.11
115	3902	5	9.96
333	733	4	12.77
909	1052	3	17.07
1930	1054	12	134.94
6155	722	3	27.4
140	4913	3	10.14
4079	109	7	18.38
1005	8	13	9.83
2265	134	4	7.69
3208	13965	3	47.22
108	241	162	237.26
4345	293	3	18.58
8	365	52	55.01
193	1115	11	47.96
195	1890	20	153.1
15441	105	3	7.23
952	623	6	35.67
258	4374	3	17.5
567	2320	3	18.75
1712	8	11	13.35
182	294	51	197.78
108	14884	3	10.83
208	649	7	18.33
276	535	5	12.06
342	493	7	25.59
182	2385	4	14.27
749	1105	3	16.48
243	126	22	6.74
397	2035	4	23.53
9888	123	3	13.89
9	9967	3	8.06
523	2765	4	28.88
107	8555	5	15.23
11581	102	4	8.79
120	5742	3	8.11
2358	117	5	8.16
12	2340	14	9.63
12	373	98	35.66
101	233	153	23.58
157	692	7	10.05
128	1197	6	7.41
101	4956	8	16.78
416	504	4	11.7
1983	317	3	14.34
352	116	41	50.4
2294	137	4	8.62
12	697	55	35.27
191	1071	9	33.84
158	1120	24	126.39
4098	108	6	9.64
262	9548	3	24.81
3074	753	3	22.73
8555	105	5	12.05
692	569	3	11.14
123	333	21	17.63
119	1946	15	60.18
304	740	3	7.33
4718	392	4	33.05
362	5875	3	22.53
9766	323	3	26.97
179	3885	5	26.94
152	3277	3	8.02
848	5	3	12.41
215	6550	3	18.69
3970	212	7	51.97
110	8316	3	7.22
519	107	39	21.45
11039	9	3	8.06
487	2092	3	17.33
120	146	91	31.06
211	1405	3	8.45
782	135	9	12.07
310	428	7	20.88
107	14163	3	9.14
1501	184	5	15.32
478	186	7	10.03
3579	108	6	7.18
128	2159	5	10.28
1236	220	5	17.22
188	2059	3	8.59
191	1408	4	10.47
185	104	206	14.87
1174	194	4	9.35
8531	280	3	23.14
825	116	11	7.22
105	2542	11	8.71
10707	113	3	9.6
103	2774	10	6.71
102	2906	11	10.03
189	1441	8	31.59
5363	103	7	9.97
104	564	43	12.54
1176	8	17	23.45
2196	109	18	64.28
160	754	7	11.76
480	101	52	9.27
14932	106	3	7.86
103	4390	7	7.29
12890	9	3	12.28
516	844	6	31.7
6165	114	4	10.57
958	158	15	53.95
450	359	10	40.38
4424	177	5	27.69
657	343	4	12.26
1230	184	5	12.85
3274	188	3	11.24
125	1719	8	20.17
14726	155	3	22.14
3818	516	3	22.39
245	1100	3	7.41
524	1310	3	14.41
2529	12	15	13.49
162	245	13	8.43
136	257	29	34.55
168	1163	8	23.54
167	1542	7	23.35
1690	800	4	27.88
4656	57	4	19.02
381	166	9	9.03
407	586	3	8.14
806	724	12	90.16
146	1114	7	14.13
140	376	13	10.85
620	103	41	11.52
114	5564	4	10.57
465	958	9	55.64
232	118	37	11.43
234	2834	3	12.79
116	251	34	7.75
115	1113	9	6.74
9635	107	4	12.19
200	239	11	9.24
1364	155	7	18.89
107	7109	5	10.32
1398	137	6	11.63
107	386	48	15.4
10650	108	4	14.44
1627	187	3	6.79
8	647	19	9.17
162	1078	5	10.61
672	150	9	13.84
829	714	3	13.68
295	537	14	66.76
10292	113	3	9.6
2314	11431	3	40.19
107	5267	6	10.27
137	5620	4	17.8
733	496	7	36.38
528	17	6	8.07
9817	12808	3	56.76
941	119	19	45.39
5826	124	3	9.37
8674	133	3	12.59
169	886	6	12.57
172	524	7	8.19
3239	152	4	13.85
4838	244	3	16.69
2	4174	3	9.34
1225	897	5	35.07
1071	293	10	57.57
562	108	29	19.99
9926	3813	3	44.55
257	3837	4	26.02
701	695	3	12.99
110	103	1320	96.02
137	1429	5	8.33
2848	7	3	7.06
796	501	4	17.4
257	5453	3	21.26
3568	152	3	8.52
506	150	30	106.15
308	449	4	7.85
783	726	6	36
523	5840	6	63.71
150	1440	17	82.96
180	925	6	13.54
119	753	17	28.54
1230	153	7	17.24
553	12	59	15.95
11361	119	3	12.52
396	218	17	53.97
106	9867	4	10.48
101	1678	20	21.26
157	1349	4	6.83
630	384	3	8.11
1846	162	5	16.24
217	1012	4	10.47
12	3791	10	10.09
761	112	19	17.94
958	121	10	12.19
514	2242	3	18.28
12	7727	5	7.78
102	4436	7	15.39
579	193	5	7.01
12952	106	3	7.86
131	5661	5	26.54
516	2145	15	152.34
1438	435	3	14.32
169	8317	5	39.21
105	6515	5	7.35
12	1306	29	20.45
1204	179	4	8.99
102	565	74	103.21
129	12	1250	1551.13
158	3004	7	33.12
725	125	12	19.62
12446	383	3	32.63
15038	104	3	6.66
6563	182	3	16.06
581	109	24	21.73
868	164	7	13.82
110	8378	3	7.22
111	8750	3	6.84
180	142	49	40.19
295	8994	4	36.02
428	726	23	177.09
429	117	27	29.26
366	938	3	10.2
455	211	6	9.62
149	2264	6	18.92
655	12	47	9.24
1198	331	4	18.68
339	3357	3	18.76
179	1950	3	8.19
209	247	11	12.78
122	383	30	43.71
8825	113	3	7.57
1473	212	9	46.99
860	229	4	9.55
104	6115	7	15.55
574	413	3	7.93
391	2231	4	24.16
12	655	47	9.24
633	882	3	13.21
2645	9	6	9.58
599	106	31	8.12
699	151	9	16.53
3251	456	3	22.02
12	410	98	59.24
1241	832	19	196.34
3316	115	5	8.18
354	59	18	26.05
1409	161	24	151.69
4663	131	3	8.16
1594	257	4	16.78
3099	104	10	8.66
128	6118	3	9.66
132	4600	3	8.13
3209	1903	4	44.27
17	987	4	7.05
627	109	21	13.84
2665	107	8	7.09
2056	530	3	18.01
108	10855	3	6.69
1511	1785	10	109.13
1606	260	3	10.34
366	137	12	8.55
966	309	3	8.87
376	140	13	10.85
413	880	4	16.35
108	3865	7	12.29
111	2502	8	13.57
195	2450	3	9.71
110	2378	8	13.51
225	874	5	13.2
7	432	10	9.03
8	1756	13	22.64
472	5062	7	74.33
2122	2222	3	28.86
432	482	3	7.1
3501	104	10	13
5344	6155	3	41.12
2573	1007	3	23.81
113	1017	12	11.55
200	1152	4	9.74
170	2427	3	8.78
335	1631	3	12.98
239	108	90	39.14
2851	235	14	121.8
2312	184	3	8.45
140	11	4	7.21
236	572	14	61.62
114	3029	12	47.67
128	9210	3	14.46
116	7549	3	8.61
5611	101	7	14.68
5004	122	3	8.22
890	5513	4	42.12
1306	145	6	11.2
108	1232	14	9.74
504	1961	3	17.45
1046	118	10	11.08
8	8172	4	11.47
109	4150	8	24.6
107	2599	8	7.09
59	1687	5	11.35
108	737	20	9.34
4382	4427	6	91.29
414	3876	6	51.86
2609	1442	3	26.55
8270	110	3	7.22
1975	109	11	20.36
9842	253	4	38.14
114	1291	15	30.27
170	1473	7	25.88
2817	102	11	10.03
114	3527	5	10.41
170	8073	3	17.83
6183	181	3	14.85
910	169	5	8.67
463	653	3	9.23
6565	162	6	47.58
557	206	5	7.91
529	157	7	6.78
297	2477	9	68.13
203	162	15	7.03
6909	323	4	34.35
117	951	11	11.54
140	114	187	101.85
1192	130	8	15.15
2722	710	4	32.23
139	499	11	11.18
116	2934	5	8.29
537	203	6	10.58
6483	118	3	7.97
1939	12	18	12.07
109	8015	4	12.3
110	3675	8	23.8
322	459	4	8.8
739	108	26	22.52
163	129	65	35.61
57	118	111	36.43
168	1373	6	16.19
108	586	26	13.29
395	1080	4	18.46
488	130	11	7.96
14572	13408	3	61.26
1543	162	4	9.39
7467	114	3	8.32
119	1454	7	9.27
123	819	9	10.88
210	155	20	11.09
154	1296	5	9.23
147	121	73	6.79
2798	101	11	9.13
1807	195	15	96.44
1135	2569	3	25.59
278	1033	3	8.71
1529	936	3	19.82
1438	3195	3	28.49
12	5180	8	12.45
699	2321	5	41.01
101	2180	14	10.11
732	12	44	13.58
127	3773	3	6.84
5147	4357	3	39.22
10	3009	3	8.83
132	858	7	6.87
597	631	3	10.78
249	2362	3	12.39
12	201	211	8.1
218	1502	12	67.54
2197	167	6	22.85
132	214	32	24.78
101	729	39	16.78
12949	117	3	15.84
575	819	3	12.73
926	570	3	13.11
898	550	3	12.75
122	117	180	30.8
1137	118	24	75.51
106	14623	3	7.86
1164	832	4	24.89
109	14065	3	12.79
2826	9	8	13.96
1833	153	6	17.82
394	2350	3	17.3
11042	137	3	15.93
14275	6687	3	52.94
122	1848	8	17.49
16	664	9	6.79
688	164	7	11.01
247	2953	4	22.12
277	1275	3	9.57
274	109	53	25.98
459	105	52	16.92
2500	101	11	7.51
392	1355	3	13.19
16	4654	3	7.28
2050	136	5	12.15
106	11782	3	7.86
161	348	14	20.55
218	2817	3	12.06
631	588	3	10.63
103	437	59	13.06
12	1611	20	8.83
104	1053	24	9.47
516	324	34	237.98
101	6199	7	14.68
4604	186	3	14.48
115	8481	3	8.03
113	9241	3	9.6
4632	175	3	14.18
128	4265	3	7.27
4157	1424	3	29.15
3480	8	8	20.34
385	148	10	6.65
252	193	12	11.87
283	797	4	11.38
155	3943	4	15.45
220	1409	3	8.21
10	1183	8	24.65
677	14766	3	36.67
120	6333	4	15.54
2472	9	6	6.86
2436	147	6	19.73
934	688	3	14.3
13087	105	3	7.23
311	4511	4	28.89
108	11815	3	10.83
8417	116	3	8.61
7833	13651	3	56.76
17	1178	4	9.89
154	673	7	9.74
152	427	16	26.94
240	1404	4	13.46
246	12	147	7.23
780	383	12	71.69
125	3860	4	11.19
11339	105	4	9.64
1803	257	4	18.06
1477	443	4	21.71
149	5143	3	10.62
178	1302	4	8.21
135	16112	3	19.6
122	149	117	68.9
123	523	11	7.15
162	12994	3	23.77
4810	161	3	11.77
108	12920	3	10.83
5528	109	4	8.25
13944	9	3	12.28
959	7	6	9.02
415	618	4	13.59
101	6470	6	12.59
390	401	8	29.42
417	357	4	8.79
184	1676	3	6.66
2197	185	3	8.23
218	3261	5	29.68
102	3336	9	6.98
252	1797	3	11.06
12	2529	15	13.49
700	261	5	15.35
12	183	326	63.68
155	102	291	10
157	879	5	6.93
510	184	7	9.81
6584	102	6	13.19
4405	8054	4	62.01
1165	146	5	7.77
183	876	6	13.66
16423	106	3	7.86
107	14937	3	9.14
2532	5897	3	35.86
182	2196	12	70.63
2600	174	6	26.43
1571	172	4	9.38
150	1189	8	20.16
686	102	42	21.9
656	1386	3	16.78
16	365	19	17.02
147	3929	3	8.55
246	57	20	13.94
4778	226	9	84.42
3818	324	4	28.42
8509	111	3	6.84
936	3810	4	38.4
129	3064	5	13.83
2262	501	5	35.79
127	2305	4	7.13
252	160	21	24.65
10608	102	4	8.79
185	657	5	6.89
1599	243	5	21.15
103	4924	7	9.97
357	120	17	7.7
4570	129	3	8.62
5590	127	3	9.83
929	220	4	9.69
4208	123	3	6.75
6259	120	3	9.24
2263	166	3	7.42
104	2684	12	11.86
186	1060	9	31.77
15916	105	3	7.23
102	341	64	8.09
10	1900	4	10.83
9553	109	3	8.54
3428	121	5	12.9
5630	933	3	32.09
106	9383	4	10.48
2086	146	5	13.82
658	924	4	20.98
119	2439	9	26.87
273	778	5	15.27
179	10954	3	20.67
535	343	5	15.25
348	113	31	16.01
439	131	14	12.08
441	912	3	11.29
2782	619	3	21.2
5277	129	4	14.28
136	3649	4	11.72
225	156	123	497.6
1306	120	8	11.42
106	1946	16	22.03
109	333	41	23.53
108	1187	16	13.96
13187	13394	3	61.26
9560	103	4	8.67
326	2943	3	17.21
134	982	10	19.45
911	638	4	20.38
143	4581	3	11.58
12425	104	3	6.66
11618	102	4	8.79
681	1431	4	24.99
114	697	15	11.29
1318	122	9	15.55
200	3846	3	13.26
2538	6319	4	53.19
4257	130	4	12.5
172	2485	15	104.6
234	1330	5	18.46
12306	12686	3	61.26
118	1778	6	6.96
7265	120	3	9.24
236	774	5	14.75
114	7068	3	6.91
3501	134	3	6.76
432	504	3	7.32
8871	121	3	10.52
143	4926	3	10.62
1547	377	7	44.47
7112	9	4	9.29
1101	141	7	13.06
118	5515	3	6.88
327	116	23	7.76
1280	165	4	8.47
2811	229	6	35.9
111	236	47	14.46
194	388	8	11.74
1211	390	3	12.57
110	368	40	33.67
135	707	8	8.04
7	460	21	51.37
13392	110	3	13.5
194	7115	3	17.22
16143	129	3	18.76
829	113	14	10.58
229	1100	8	34.76
162	2207	3	7.81
9690	114	3	10.37
199	186	18	14.02
57	147	50	18.08
135	1262	11	30.23
137	769	9	13.37
382	2651	3	17.25
3601	179	4	18.49
1524	194	3	7.1
174	107	161	10.05
116	795	13	10.66
2308	229	5	24.95
116	2906	7	15.64
944	135	12	26.8
403	396	36	251.28
14984	105	3	7.23
5065	383	7	70.32
2027	255	3	11.48
171	2085	3	7.11
105	15910	3	7.23
648	367	3	8.2
300	1226	3	10.11
142	2531	4	9.57
4113	701	3	25.05
1522	8	9	6.65
1427	227	4	12.95
2779	155	3	7.73
2655	2443	7	97.49
3867	119	4	8.97
109	1624	10	17.43
107	146	293	66.83
2144	142	4	8.3
106	528	37	8.83
2895	103	10	6.71
754	526	9	53.5
8775	143	3	14.29
2668	1930	11	144.33
120	5161	6	25.65
3591	214	4	22.96
519	208	7	15.96
539	14270	3	35.3
634	1184	3	15.85
129	57	61	12.93
2132	161	3	8.48
791	571	3	12.17
1814	1705	11	127.52
12	3449	10	7.21
725	139	11	20.89
859	5263	3	27.41
3049	8615	3	39.98
284	6114	3	20.31
15606	105	3	7.23
356	255	5	7.07
546	1343	9	67.16
3549	117	4	7.03
14551	108	3	10.83
958	144	10	33.22
1473	1577	3	22.95
287	8194	3	24.04
1747	2906	3	28.45
186	495	9	18.15
105	128	471	25.58
9	10810	3	8.06
1576	138	5	9.11
517	120	24	38.74
521	1658	5	34.35
932	183	4	6.81
154	2800	4	13.5
273	341	6	11.09
2859	108	8	10.67
16	133	87	11.69
657	230	4	6.88
107	15897	3	9.14
588	357	4	11.63
108	10880	3	6.69
361	1271	3	11.76
122	6256	3	9.35
124	2296	5	10.88
492	7591	3	27.42
305	8	37	6.75
1738	116	19	68.55
119	1171	7	6.95
3691	130	3	6.87
9578	117	3	15.84
388	194	8	11.74
14039	107	3	9.14
101	5067	8	16.78
131	230	41	40
186	1977	3	8.25
12	451	72	18.87
105	1825	17	16.98
1304	9	17	50.28
335	14572	3	31.57
1268	147	6	11.31
4243	143	3	9.11
131	2449	4	7.6
128	3636	4	10.59
3185	722	8	81.87
2709	119	5	11.02
663	122	14	17.25
255	1724	3	10.48
251	180	12	8.86
4751	234	3	16.23
14067	104	3	6.66
101	6680	6	12.59
268	8360	5	48.82
341	102	64	8.09
16	3250	8	31.56
278	551	11	44.87
275	1727	5	24.34
5928	127	3	9.83
2219	675	6	54.53
5058	123	4	13.69
10371	1	4	44.94
3229	1056	4	38.33
1179	297	3	9.87
1661	128	6	10.99
199	638	7	15.19
257	2906	6	39.09
2418	105	14	17.52
886	1993	3	21.35
383	101	100	91.55
10898	104	4	8.88
567	718	3	11.26
333	470	5	13.19
232	147	27	25.35
332	9	45	28.01
12257	8	3	12.14
1129	230	3	6.85
1155	312	39	411.12
140	715	7	6.94
4077	123	3	6.75
3594	268	3	17.15
1450	3335	3	27.52
1930	2757	10	129.54
12	8906	5	7.78
133	8400	3	12.59
435	564	4	13.11
296	101	92	15.84
3329	140	3	7.01
620	135	16	30.33
172	1125	5	10.64
332	2828	3	16.76
1462	149	5	9.06
8111	962	3	32.63
8493	214	4	32.27
1494	274	4	16.28
57	354	18	27.04
3167	326	5	36.59
10804	3272	3	42.72
108	320	79	89.25
8	443	29	12.51
