1489	356
1057	357
3760	358
53	359
2248	360
489	361
1814	362
1510	363
3283	364
1645	365
469	366
3442	367
44	368
1400	369
696	370
302	371
1935	372
545	373
1348	374
696	375
202	376
896	377
755	378
50	379
131	380
5738	381
1018	382
11	383
5	384
355	385
477	386
130	387
1284	388
2097	389
65	390
283	391
283	392
5782	393
3578	394
1447	395
1673	396
375	397
312	398
639	399
1086	400
316	401
1923	402
2422	403
722	404
1102	405
1298	406
1645	407
3	408
1923	409
2822	410
2739	411
3438	412
1566	413
3017	414
31	415
1123	416
2347	417
3251	418
5691	419
11	420
2046	421
10	422
3481	423
3937	424
1474	425
3296	426
478	427
1242	428
2236	429
580	430
2272	431
478	432
6859	433
18	434
52	435
131	436
3261	437
5184	438
280	439
2886	440
943	441
100	442
3717	443
943	444
4	445
1112	446
1900	447
1	448
110	449
943	450
100	451
166	452
2697	453
1383	454
2	455
63	456
1	457
166	458
100	459
1373	460
893	461
730	462
1282	463
220	464
745	465
202	466
100	467
187	468
1680	469
929	470
1282	471
893	472
20	473
984	474
373	475
4471	476
2904	477
881	478
177	479
22	480
1063	481
5	482
620	483
863	484
1205	485
3614	486
55	487
4700	488
6267	489
503	490
1178	491
951	492
91	493
3	494
390	495
247	496
1671	497
7135	498
75	499
535	500
24	501
3583	502
4344	503
634	504
784	505
20	506
1159	507
5	508
1956	509
1670	510
1149	511
1133	512
2572	513
5	514
949	515
50	516
2077	517
5	518
1714	519
1408	520
83	521
772	522
592	523
4791	524
364	525
849	526
43	527
3172	528
306	529
279	530
536	531
3555	532
4180	533
3404	534
2718	535
588	536
4338	537
238	538
1815	539
2395	540
50	541
1853	542
4025	543
33	544
647	545
5436	546
2712	547
1574	548
1435	549
2471	550
356	551
6639	552
89	553
328	554
434	555
205	556
1004	557
503	558
566	559
1835	560
5	561
605	562
257	563
330	564
6144	565
3904	566
691	567
542	568
2447	569
1764	570
146	571
3193	572
710	573
1482	574
6610	575
330	576
516	577
1029	578
45	579
6503	580
3310	581
1733	582
1337	583
6140	584
1095	585
233	586
163	587
1427	588
15	589
736	590
477	591
1675	592
211	593
106	594
115	595
87	596
863	597
10	598
246	599
292	600
1030	601
7	602
7709	603
2585	604
1070	605
1833	606
89	607
262	608
4114	609
2853	610
304	611
2451	612
887	613
356	614
3255	615
130	616
934	617
192	618
65	619
10	620
2575	621
7	622
231	623
6	624
1034	625
130	626
6	627
5198	628
19	629
292	630
1673	631
11	632
5350	633
647	634
459	635
703	636
689	637
2381	638
1178	639
6408	640
73	641
3022	642
73	643
952	644
130	645
3500	646
482	647
281	648
159	649
87	650
218	651
1	652
880	653
47	654
10	655
921	656
826	657
2260	658
54	659
130	660
731	661
3916	662
9	663
1039	664
2304	665
178	666
3183	667
1400	668
5293	669
6307	670
4701	671
1250	672
32	673
2537	674
375	675
1226	676
1867	677
9	678
6688	679
11	680
3424	681
2353	682
61	683
1333	684
844	685
554	686
689	687
3579	688
3	689
76	690
4740	691
536	692
469	693
771	694
7	695
358	696
3	697
1482	698
952	699
3859	700
26	701
3093	702
416	703
358	704
746	705
572	706
4563	707
28	708
28	709
188	710
2441	711
260	712
3536	713
1	714
1387	715
5902	716
789	717
1421	718
530	719
557	720
623	721
6504	722
827	723
1040	724
1969	725
1550	726
1613	727
3898	728
1809	729
1020	730
2682	731
127	732
258	733
2360	734
1241	735
403	736
323	737
3307	738
4	739
1029	740
102	741
1352	742
1215	743
34	744
34	745
90	746
7222	747
2287	748
1014	749
2748	750
291	751
215	752
1966	753
175	754
210	755
336	756
5909	757
9	758
2286	759
2286	760
487	761
6	762
134	763
1031	764
1855	765
48	766
244	767
1710	768
2328	769
3777	770
1791	771
28	772
96	773
25	774
5732	775
337	776
380	777
315	778
6007	779
1	780
2	781
5027	782
657	783
2400	784
1001	785
61	786
918	787
918	788
27	789
4450	790
42	791
1730	792
276	793
361	794
595	795
1759	796
361	797
704	798
209	799
1468	800
10	801
1186	802
1730	803
5897	804
231	805
729	806
11	807
3836	808
70	809
10	810
51	811
92	812
352	813
936	814
3836	815
181	816
771	817
10	818
77	819
4	820
417	821
194	822
32	823
378	824
1281	825
38	826
404	827
351	828
38	829
378	830
60	831
10	832
1074	833
10	834
1318	835
10	836
654	837
26	838
697	839
5522	840
24	841
10	842
7431	843
10	844
499	845
927	846
61	847
26	848
5777	849
2692	850
125	851
712	852
5253	853
417	854
555	855
739	856
246	857
61	858
637	859
60	860
145	861
242	862
417	863
383	864
310	865
293	866
6585	867
5605	868
1293	869
9	870
201	871
962	872
955	873
3942	874
13	875
13	876
391	877
500	878
774	879
1114	880
1494	881
3780	882
83	883
38	884
6516	885
916	886
5695	887
3	888
3024	889
6865	890
797	891
65	892
1308	893
406	894
5927	895
1065	896
93	897
349	898
238	899
163	900
1852	901
105	902
79	903
3628	904
181	905
5778	906
1986	907
138	908
1	909
295	910
3919	911
750	912
5953	913
3482	914
435	915
2193	916
2633	917
65	918
589	919
46	920
287	921
159	922
82	923
37	924
2917	925
90	926
1237	927
63	928
1751	929
3624	930
1533	931
318	932
41	933
428	934
660	935
41	936
3620	937
1279	938
471	939
939	940
1190	941
2170	942
5004	943
59	944
17	945
166	946
14	947
419	948
1	949
3286	950
78	951
104	952
339	953
213	954
408	955
941	956
437	957
326	958
201	959
1538	960
3829	961
88	962
59	963
2024	964
2313	965
2049	966
324	967
523	968
3037	969
424	970
1923	971
2410	972
1672	973
507	974
67	975
174	976
8	977
1320	978
1026	979
6	980
3415	981
6	982
64	983
3954	984
6	985
2552	986
1712	987
27	988
1036	989
154	990
524	991
476	992
593	993
67	994
60	995
1	996
1059	997
5534	998
370	999
2072	1000
1479	1001
17	1002
521	1003
757	1004
90	1005
933	1006
589	1007
2699	1008
210	1009
767	1010
498	1011
125	1012
372	1013
266	1014
182	1015
2892	1016
2052	1017
62	1018
2118	1019
332	1020
757	1021
652	1022
304	1023
592	1024
304	1025
5114	1026
2300	1027
300	1028
114	1029
306	1030
2519	1031
1581	1032
154	1033
1732	1034
2556	1035
606	1036
848	1037
6604	1038
1212	1039
1716	1040
463	1041
1196	1042
276	1043
3768	1044
1788	1045
5581	1046
119	1047
5127	1048
424	1049
2478	1050
233	1051
2055	1052
2277	1053
2380	1054
2380	1055
198	1056
568	1057
1524	1058
175	1059
5784	1060
5999	1061
1499	1062
2958	1063
7810	1064
4525	1065
4542	1066
4535	1067
2849	1068
4504	1069
6353	1070
2330	1071
3051	1072
6237	1073
13	1074
129	1075
13	1076
5762	1077
679	1078
241	1079
955	1080
290	1081
295	1082
148	1083
1	1084
1200	1085
3	1086
239	1087
12	1088
808	1089
4743	1090
184	1091
104	1092
491	1093
593	1094
479	1095
176	1096
2338	1097
2338	1098
353	1099
268	1100
4	1101
1068	1102
3180	1103
1965	1104
198	1105
1598	1106
1195	1107
65	1108
5706	1109
1166	1110
3314	1111
112	1112
1617	1113
335	1114
9	1115
216	1116
87	1117
88	1118
3413	1119
3602	1120
296	1121
3577	1122
6819	1123
195	1124
231	1125
80	1126
3089	1127
6490	1128
1138	1129
101	1130
1076	1131
3073	1132
5200	1133
3	1134
368	1135
836	1136
3898	1137
83	1138
4481	1139
1994	1140
2383	1141
331	1142
1118	1143
2608	1144
745	1145
2218	1146
3	1147
1364	1148
217	1149
81	1150
2068	1151
1925	1152
26	1153
393	1154
77	1155
26	1156
26	1157
1	1158
1	1159
143	1160
301	1161
155	1162
5637	1163
3774	1164
476	1165
6770	1166
61	1167
2074	1168
1877	1169
2897	1170
2438	1171
2116	1172
282	1173
186	1174
166	1175
5554	1176
4032	1177
741	1178
108	1179
96	1180
157	1181
404	1182
1198	1183
1613	1184
123	1185
871	1186
1214	1187
137	1188
5340	1189
667	1190
6311	1191
191	1192
261	1193
6635	1194
2469	1195
880	1196
3744	1197
128	1198
1972	1199
3105	1200
494	1201
299	1202
141	1203
6293	1204
2081	1205
2081	1206
5077	1207
643	1208
5326	1209
5213	1210
108	1211
3289	1212
5399	1213
2549	1214
1178	1215
313	1216
457	1217
74	1218
98	1219
4565	1220
61	1221
2373	1222
871	1223
3386	1224
5793	1225
47	1226
320	1227
1172	1228
9	1229
2070	1230
160	1231
1141	1232
42	1233
1772	1234
1469	1235
990	1236
5863	1237
511	1238
5796	1239
343	1240
2224	1241
2009	1242
881	1243
6694	1244
413	1245
5236	1246
1781	1247
3467	1248
254	1249
2787	1250
6352	1251
9	1252
399	1253
2288	1254
2814	1255
53	1256
82	1257
5696	1258
705	1259
3	1260
3495	1261
1098	1262
632	1263
1610	1264
2680	1265
632	1266
5807	1267
1035	1268
1482	1269
490	1270
2711	1271
722	1272
38	1273
8510	1274
1347	1275
3886	1276
2557	1277
672	1278
156	1279
1596	1280
132	1281
688	1282
1167	1283
1665	1284
828	1285
1687	1286
4805	1287
5444	1288
5445	1289
4365	1290
23	1291
325	1292
717	1293
2186	1294
3583	1295
1553	1296
512	1297
1494	1298
377	1299
377	1300
2926	1301
63	1302
11	1303
355	1304
369	1305
7	1306
377	1307
799	1308
377	1309
2926	1310
5196	1311
143	1312
204	1313
50	1314
429	1315
3416	1316
1217	1317
1742	1318
7	1319
5303	1320
101	1321
534	1322
3048	1323
113	1324
4476	1325
6782	1326
1176	1327
2389	1328
1809	1329
6372	1330
2687	1331
3429	1332
529	1333
685	1334
2379	1335
1224	1336
377	1337
2462	1338
90	1339
8575	1340
6	1341
7139	1342
5195	1343
4383	1344
473	1345
1127	1346
1439	1347
1416	1348
7485	1349
4390	1350
907	1351
628	1352
2484	1353
3465	1354
2784	1355
1914	1356
308	1357
2406	1358
4566	1359
1929	1360
7366	1361
2765	1362
4351	1363
4328	1364
4468	1365
2761	1366
2773	1367
8275	1368
4801	1369
1917	1370
1960	1371
7408	1372
2946	1373
2866	1374
7688	1375
1917	1376
2895	1377
4606	1378
2751	1379
3956	1380
4439	1381
7874	1382
4397	1383
7922	1384
1920	1385
2863	1386
2862	1387
7899	1388
4764	1389
4753	1390
4612	1391
914	1392
4470	1393
536	1394
4446	1395
7735	1396
2897	1397
8037	1398
2805	1399
4426	1400
7947	1401
1475	1402
1441	1403
4464	1404
4815	1405
1442	1406
4583	1407
7975	1408
2883	1409
4433	1410
7505	1411
2868	1412
7579	1413
7878	1414
7393	1415
34	1416
7539	1417
4489	1418
2872	1419
4608	1420
7714	1421
2763	1422
4404	1423
7893	1424
7390	1425
2009	1426
1914	1427
7602	1428
2774	1429
2807	1430
8567	1431
314	1432
7956	1433
473	1434
6788	1435
2294	1436
1390	1437
2112	1438
4571	1439
962	1440
3822	1441
555	1442
134	1443
65	1444
1896	1445
2570	1446
1553	1447
267	1448
577	1449
113	1450
688	1451
377	1452
1034	1453
2624	1454
688	1455
4024	1456
735	1457
1858	1458
1011	1459
63	1460
2583	1461
6802	1462
27	1463
34	1464
120	1465
3	1466
2441	1467
782	1468
142	1469
377	1470
622	1471
243	1472
1494	1473
1515	1474
1932	1475
688	1476
192	1477
57	1478
161	1479
281	1480
644	1481
782	1482
1154	1483
2112	1484
1664	1485
909	1486
1742	1487
164	1488
25	1489
909	1490
7374	1491
1553	1492
5403	1493
2631	1494
142	1495
10	1496
7285	1497
2665	1498
760	1499
1406	1500
1176	1501
441	1502
769	1503
2181	1504
1803	1505
2028	1506
999	1507
2072	1508
2992	1509
30	1510
782	1511
460	1512
3306	1513
2481	1514
883	1515
2803	1516
15	1517
3543	1518
218	1519
552	1520
215	1521
682	1522
6235	1523
601	1524
364	1525
1618	1526
3147	1527
15	1528
1528	1529
26	1530
88	1531
165	1532
17	1533
30	1534
1832	1535
502	1536
2268	1537
24	1538
774	1539
14	1540
303	1541
462	1542
2810	1543
614	1544
193	1545
102	1546
794	1547
53	1548
53	1549
3470	1550
2545	1551
6122	1552
3154	1553
375	1554
2095	1555
608	1556
113	1557
1006	1558
1585	1559
1175	1560
146	1561
786	1562
1321	1563
129	1564
1628	1565
1572	1566
65	1567
329	1568
329	1569
893	1570
2654	1571
698	1572
3308	1573
7311	1574
3360	1575
4976	1576
2974	1577
70	1578
384	1579
1522	1580
1426	1581
3113	1582
10	1583
14	1584
7129	1585
2459	1586
6078	1587
5689	1588
4	1589
3459	1590
205	1591
38	1592
2366	1593
3576	1594
4806	1595
1389	1596
958	1597
204	1598
67	1599
2410	1600
1498	1601
491	1602
4612	1603
381	1604
10	1605
223	1606
1156	1607
3354	1608
1106	1609
7897	1610
4391	1611
253	1612
38	1613
7925	1614
3627	1615
467	1616
184	1617
74	1618
2059	1619
161	1620
1623	1621
10	1622
4325	1623
4466	1624
7665	1625
2801	1626
454	1627
227	1628
2592	1629
1394	1630
62	1631
2240	1632
475	1633
1288	1634
942	1635
1095	1636
5525	1637
116	1638
83	1639
1202	1640
299	1641
444	1642
2444	1643
809	1644
126	1645
2394	1646
232	1647
2758	1648
1416	1649
5776	1650
77	1651
92	1652
687	1653
551	1654
3	1655
102	1656
197	1657
965	1658
3486	1659
3486	1660
48	1661
619	1662
168	1663
595	1664
111	1665
158	1666
1258	1667
38	1668
10	1669
150	1670
2898	1671
2142	1672
152	1673
525	1674
1394	1675
8	1676
717	1677
697	1678
3535	1679
8339	1680
1219	1681
171	1682
142	1683
2548	1684
1767	1685
423	1686
464	1687
1381	1688
896	1689
1864	1690
213	1691
1387	1692
3637	1693
130	1694
288	1695
265	1696
3845	1697
460	1698
4453	1699
4203	1700
352	1701
6238	1702
2227	1703
168	1704
1086	1705
18	1706
338	1707
3479	1708
554	1709
48	1710
48	1711
335	1712
6404	1713
218	1714
6163	1715
452	1716
578	1717
6420	1718
6127	1719
533	1720
68	1721
172	1722
17	1723
757	1724
596	1725
1219	1726
1466	1727
140	1728
878	1729
30	1730
19	1731
2616	1732
3000	1733
120	1734
160	1735
16	1736
22	1737
1012	1738
657	1739
2367	1740
2537	1741
1080	1742
627	1743
954	1744
404	1745
6198	1746
2506	1747
241	1748
3821	1749
1286	1750
472	1751
1278	1752
134	1753
468	1754
4482	1755
249	1756
2782	1757
3080	1758
2564	1759
5681	1760
2797	1761
1078	1762
1	1763
717	1764
98	1765
355	1766
412	1767
330	1768
2840	1769
7537	1770
2799	1771
663	1772
1532	1773
549	1774
4165	1775
713	1776
797	1777
1181	1778
22	1779
1129	1780
7681	1781
4694	1782
1268	1783
2288	1784
328	1785
2	1786
2485	1787
4237	1788
295	1789
1152	1790
1585	1791
57	1792
660	1793
6130	1794
3643	1795
1371	1796
1130	1797
1376	1798
256	1799
207	1800
7	1801
1011	1802
2647	1803
3184	1804
485	1805
23	1806
1443	1807
156	1808
236	1809
18	1810
10	1811
3562	1812
2276	1813
2276	1814
4000	1815
2333	1816
3814	1817
6686	1818
2557	1819
2697	1820
1611	1821
1011	1822
127	1823
2100	1824
2253	1825
44	1826
114	1827
117	1828
180	1829
1249	1830
101	1831
1167	1832
364	1833
2144	1834
1943	1835
1221	1836
791	1837
216	1838
1041	1839
360	1840
343	1841
834	1842
2976	1843
215	1844
482	1845
218	1846
1281	1847
23	1848
1043	1849
2050	1850
188	1851
958	1852
1607	1853
142	1854
1085	1855
841	1856
6438	1857
1281	1858
1879	1859
95	1860
757	1861
140	1862
4056	1863
137	1864
137	1865
142	1866
1231	1867
252	1868
558	1869
2517	1870
190	1871
1390	1872
20	1873
20	1874
2343	1875
334	1876
3391	1877
455	1878
252	1879
3983	1880
252	1881
1310	1882
3818	1883
3626	1884
3033	1885
1608	1886
3722	1887
6126	1888
237	1889
6363	1890
5970	1891
2197	1892
3271	1893
1861	1894
3419	1895
7193	1896
3512	1897
1021	1898
1767	1899
2494	1900
218	1901
410	1902
641	1903
2395	1904
2395	1905
560	1906
321	1907
4425	1908
2895	1909
18	1910
98	1911
123	1912
2	1913
300	1914
3556	1915
1178	1916
7	1917
124	1918
199	1919
102	1920
222	1921
4178	1922
6263	1923
2141	1924
1150	1925
277	1926
6204	1927
7339	1928
1988	1929
1	1930
4170	1931
157	1932
147	1933
18	1934
274	1935
28	1936
993	1937
710	1938
2060	1939
4712	1940
4985	1941
1157	1942
2978	1943
1332	1944
45	1945
1821	1946
28	1947
4755	1948
2635	1949
4242	1950
594	1951
1634	1952
33	1953
3174	1954
1304	1955
898	1956
1196	1957
18	1958
147	1959
136	1960
1	1961
2401	1962
3122	1963
74	1964
414	1965
1052	1966
969	1967
3774	1968
1486	1969
1147	1970
2039	1971
34	1972
655	1973
431	1974
518	1975
33	1976
1049	1977
2607	1978
719	1979
719	1980
432	1981
1720	1982
1967	1983
30	1984
3520	1985
423	1986
114	1987
504	1988
1070	1989
2326	1990
72	1991
1229	1992
2972	1993
1314	1994
2409	1995
6289	1996
1231	1997
1231	1998
640	1999
750	2000
773	2001
773	2002
7	2003
3947	2004
3489	2005
43	2006
5879	2007
137	2008
2128	2009
1689	2010
19	2011
2909	2012
95	2013
205	2014
77	2015
1142	2016
1232	2017
2630	2018
91	2019
328	2020
5459	2021
1537	2022
109	2023
11	2024
3684	2025
4213	2026
364	2027
1422	2028
345	2029
3204	2030
7312	2031
62	2032
81	2033
7887	2034
5903	2035
104	2036
295	2037
1028	2038
802	2039
3363	2040
3660	2041
3776	2042
2681	2043
2681	2044
13	2045
437	2046
1363	2047
2969	2048
681	2049
2971	2050
3694	2051
790	2052
140	2053
3668	2054
4746	2055
4127	2056
838	2057
2927	2058
3	2059
2029	2060
5102	2061
1076	2062
839	2063
494	2064
1616	2065
1156	2066
1667	2067
3619	2068
20	2069
5309	2070
134	2071
1777	2072
35	2073
2557	2074
1929	2075
2381	2076
20	2077
65	2078
215	2079
386	2080
322	2081
6910	2082
6936	2083
6905	2084
4077	2085
6906	2086
6907	2087
6937	2088
2321	2089
5389	2090
859	2091
1899	2092
417	2093
63	2094
702	2095
226	2096
562	2097
3733	2098
734	2099
1644	2100
1603	2101
399	2102
1652	2103
1109	2104
3032	2105
3657	2106
501	2107
439	2108
2138	2109
2456	2110
5482	2111
298	2112
1093	2113
1711	2114
7265	2115
5892	2116
307	2117
1347	2118
4177	2119
1072	2120
1602	2121
645	2122
45	2123
102	2124
1299	2125
6150	2126
156	2127
399	2128
2644	2129
3062	2130
1226	2131
1865	2132
3852	2133
2692	2134
28	2135
745	2136
334	2137
334	2138
5168	2139
1539	2140
556	2141
3221	2142
6772	2143
3889	2144
1087	2145
3161	2146
2984	2147
3860	2148
341	2149
15	2150
728	2151
97	2152
97	2153
3061	2154
3106	2155
170	2156
1092	2157
2567	2158
10	2159
524	2160
927	2161
2316	2162
770	2163
3616	2164
804	2165
2624	2166
1740	2167
1102	2168
45	2169
2990	2170
1921	2171
1921	2172
349	2173
1517	2174
1676	2175
1676	2176
336	2177
1290	2178
311	2179
3638	2180
3656	2181
7079	2182
6621	2183
298	2184
500	2185
3718	2186
1	2187
46	2188
335	2189
519	2190
2128	2191
115	2192
729	2193
1066	2194
3674	2195
74	2196
2126	2197
9	2198
6139	2199
381	2200
346	2201
398	2202
10	2203
884	2204
884	2205
26	2206
13	2207
2289	2208
1923	2209
1399	2210
2273	2211
112	2212
5940	2213
301	2214
2136	2215
3707	2216
1331	2217
113	2218
2738	2219
494	2220
2623	2221
1203	2222
123	2223
3681	2224
52	2225
2409	2226
54	2227
289	2228
7200	2229
587	2230
5361	2231
3595	2232
6555	2233
381	2234
28	2235
839	2236
84	2237
84	2238
84	2239
1552	2240
639	2241
1429	2242
402	2243
4523	2244
2344	2245
537	2246
2432	2247
500	2248
2554	2249
3167	2250
818	2251
1295	2252
1611	2253
3217	2254
2403	2255
421	2256
1796	2257
321	2258
115	2259
6593	2260
896	2261
2292	2262
3633	2263
6219	2264
2620	2265
657	2266
454	2267
1814	2268
1522	2269
184	2270
1603	2271
5481	2272
631	2273
28	2274
2159	2275
128	2276
1510	2277
5954	2278
700	2279
91	2280
38	2281
2644	2282
6045	2283
5545	2284
3607	2285
2358	2286
2560	2287
428	2288
3377	2289
8649	2290
5045	2291
271	2292
3860	2293
2367	2294
4796	2295
728	2296
6297	2297
3231	2298
3942	2299
1666	2300
3351	2301
5435	2302
3907	2303
102	2304
1256	2305
1676	2306
2738	2307
3014	2308
7273	2309
8265	2310
3621	2311
4177	2312
1214	2313
1283	2314
79	2315
27	2316
58	2317
612	2318
1020	2319
2504	2320
3587	2321
2782	2322
1	2323
242	2324
840	2325
3248	2326
422	2327
5	2328
1598	2329
1302	2330
500	2331
2	2332
1318	2333
2432	2334
476	2335
2447	2336
3771	2337
1307	2338
20	2339
2187	2340
6735	2341
839	2342
111	2343
3124	2344
495	2345
919	2346
481	2347
983	2348
827	2349
214	2350
378	2351
309	2352
380	2353
457	2354
207	2355
1537	2356
105	2357
1128	2358
43	2359
1936	2360
7724	2361
6218	2362
1341	2363
2736	2364
1051	2365
974	2366
1901	2367
2433	2368
446	2369
1844	2370
6653	2371
1327	2372
355	2373
87	2374
54	2375
227	2376
96	2377
512	2378
739	2379
3944	2380
2636	2381
7755	2382
2487	2383
115	2384
144	2385
4532	2386
902	2387
4547	2388
4278	2389
1272	2390
1142	2391
1957	2392
5257	2393
1046	2394
1046	2395
140	2396
51	2397
7215	2398
4360	2399
475	2400
119	2401
99	2402
96	2403
405	2404
520	2405
162	2406
484	2407
1081	2408
545	2409
143	2410
105	2411
1743	2412
269	2413
1483	2414
621	2415
99	2416
431	2417
187	2418
1225	2419
2053	2420
106	2421
910	2422
92	2423
95	2424
142	2425
1108	2426
7	2427
1074	2428
297	2429
1199	2430
1373	2431
57	2432
2591	2433
199	2434
58	2435
512	2436
392	2437
57	2438
393	2439
77	2440
62	2441
557	2442
392	2443
18	2444
353	2445
795	2446
353	2447
610	2448
83	2449
1443	2450
362	2451
48	2452
4200	2453
42	2454
872	2455
2331	2456
201	2457
2571	2458
1033	2459
4689	2460
90	2461
1250	2462
188	2463
1043	2464
1185	2465
1215	2466
942	2467
7146	2468
5	2469
5	2470
5	2471
208	2472
7	2473
5239	2474
20	2475
865	2476
165	2477
894	2478
3810	2479
141	2480
243	2481
661	2482
609	2483
4244	2484
769	2485
607	2486
269	2487
28	2488
1067	2489
263	2490
73	2491
765	2492
1132	2493
1297	2494
1345	2495
400	2496
400	2497
400	2498
3445	2499
19	2500
7600	2501
1998	2502
4246	2503
902	2504
201	2505
520	2506
572	2507
2006	2508
7	2509
598	2510
1358	2511
847	2512
360	2513
11	2514
641	2515
527	2516
1258	2517
85	2518
641	2519
709	2520
682	2521
1953	2522
571	2523
131	2524
360	2525
116	2526
6	2527
7174	2528
510	2529
12	2530
70	2531
1436	2532
340	2533
549	2534
31	2535
739	2536
11	2537
18	2538
2561	2539
275	2540
465	2541
1194	2542
101	2543
1194	2544
1	2545
2026	2546
829	2547
729	2548
254	2549
340	2550
1776	2551
1064	2552
3249	2553
1963	2554
1938	2555
982	2556
96	2557
337	2558
162	2559
1674	2560
1408	2561
14	2562
11	2563
31	2564
982	2565
94	2566
1360	2567
394	2568
114	2569
220	2570
75	2571
1207	2572
27	2573
381	2574
1454	2575
319	2576
739	2577
265	2578
106	2579
727	2580
396	2581
2242	2582
1525	2583
110	2584
2195	2585
129	2586
11	2587
785	2588
625	2589
481	2590
2186	2591
742	2592
274	2593
705	2594
9	2595
554	2596
663	2597
6444	2598
2568	2599
20	2600
2229	2601
3380	2602
1342	2603
226	2604
678	2605
32	2606
244	2607
5880	2608
70	2609
315	2610
298	2611
320	2612
208	2613
4127	2614
526	2615
86	2616
271	2617
3707	2618
1534	2619
18	2620
83	2621
3871	2622
849	2623
416	2624
462	2625
26	2626
3625	2627
8	2628
618	2629
1761	2630
1078	2631
1078	2632
1289	2633
925	2634
141	2635
1321	2636
140	2637
2248	2638
3587	2639
517	2640
183	2641
497	2642
77	2643
401	2644
272	2645
878	2646
2578	2647
3581	2648
1061	2649
1701	2650
2430	2651
412	2652
379	2653
77	2654
27	2655
6	2656
201	2657
317	2658
688	2659
12	2660
848	2661
1335	2662
1633	2663
2745	2664
5519	2665
124	2666
907	2667
1255	2668
5969	2669
1979	2670
274	2671
230	2672
2976	2673
788	2674
2606	2675
1256	2676
4264	2677
916	2678
3902	2679
5757	2680
1667	2681
99	2682
115	2683
214	2684
595	2685
26	2686
70	2687
12	2688
5	2689
72	2690
1455	2691
737	2692
324	2693
5575	2694
733	2695
3123	2696
202	2697
1	2698
4004	2699
33	2700
3078	2701
147	2702
1514	2703
4372	2704
734	2705
1265	2706
1265	2707
87	2708
1029	2709
953	2710
5787	2711
84	2712
291	2713
602	2714
16	2715
2033	2716
36	2717
181	2718
1059	2719
147	2720
892	2721
450	2722
436	2723
77	2724
464	2725
810	2726
709	2727
1735	2728
9	2729
6043	2730
367	2731
3689	2732
31	2733
19	2734
1843	2735
19	2736
902	2737
