1807	195	15	181.61
102	5907	3	12.84
101	2180	4	9.55
133	583	3	10.81
150	1878	3	20.35
1480	103	3	4.3
4157	1424	3	46.33
3480	8	8	59.89
102	1022	8	18.94
7833	13651	3	71.72
152	427	6	29.42
272	196	3	11.09
208	110	8	8.07
101	4486	3	10.38
512	14	16	14.13
101	6470	3	13.35
102	3336	7	34.16
155	102	89	138.43
16423	106	3	23.83
4778	226	9	132.73
12	3179	3	5.98
102	341	11	9.41
3428	121	4	30.37
153	238	3	5.78
119	336	6	17.14
5012	12	3	9.02
172	2485	15	189.95
106	1154	3	4.04
107	929	3	4.06
944	135	4	21.22
495	101	8	6.65
105	15910	3	23.35
107	146	71	116.27
138	178	6	9.89
823	102	9	19.29
3889	12	3	6.96
105	128	40	4.69
521	1658	3	32.93
121	512	8	36.39
16	133	22	38.47
215	115	10	17.28
148	227	4	8.48
12	2291	4	7.28
102	1934	3	5.39
105	1530	3	5.13
417	154	3	10.77
101	6680	6	42.99
278	551	6	49.82
123	220	10	28.43
10371	1	4	67.86
1447	147	3	18.22
8	626	7	20.08
5208	103	4	19.13
232	147	5	12.68
142	453	4	15.47
8	443	4	4.81
108	320	9	15.47
857	107	4	6.53
165	200	3	5.58
109	786	23	144.62
3868	103	3	10.01
877	9	4	10.28
431	373	3	21.51
808	104	10	26.34
836	107	9	27.79
335	1212	10	119.71
204	210	3	9.1
109	4778	9	87.6
141	451	4	15.45
101	13028	3	21.5
402	102	10	9.61
134	1566	4	25.58
346	110	6	11.5
227	1727	5	48.28
1312	104	4	7.68
978	149	5	31.76
207	5076	5	62.34
107	5866	5	33.77
1433	236	5	47.19
106	3474	3	10.67
325	289	3	17.36
5723	12	4	16.27
111	932	10	51.45
101	3451	3	8.51
128	138	74	351.84
121	131	18	23.25
6918	1747	4	72.68
479	955	4	40.55
5179	109	6	49.43
101	3746	3	9.06
1019	16	5	25.98
3514	143	6	58.32
1241	927	15	234
101	453	8	5.28
282	3386	4	47.31
1737	2	3	14.63
4206	106	3	11.88
395	9	8	17.5
103	1936	3	5.66
102	1796	13	62.2
710	1666	5	64.63
114	1084	6	28.38
116	1811	3	13.68
167	261	3	8.35
106	1816	4	10.9
111	696	3	6.42
165	292	3	9.32
110	2473	3	14.35
2778	1826	15	312.23
678	110	3	6.14
297	395	4	27.72
496	14	59	206.22
105	9674	3	18.9
189	107	34	53.84
102	2002	3	5.63
161	4073	4	39.55
339	1506	3	29.39
121	1262	5	28.19
12430	10654	3	73.96
1200	14	10	16.82
156	104	145	414.36
102	1354	5	10.33
101	1791	5	11.93
419	126	10	49.87
105	6937	4	23.58
396	113	4	6.41
275	126	8	27.02
356	16	3	5.93
128	373	5	17.09
4817	12	3	8.23
101	1576	11	42.26
130	3659	3	22.97
102	2047	7	25.77
4751	14	5	16.78
221	254	3	11.72
4265	14	4	10.18
101	1746	6	16.51
2262	14	6	12.23
1255	108	4	12.11
1821	3268	4	64.63
7	303	7	25.75
135	270	3	5.53
676	159	3	15
4252	9	8	65.56
6295	106	4	24.21
262	12	27	21.02
172	355	4	17.43
879	1823	4	52.32
137	204	4	6.47
260	1762	5	51.87
101	3789	3	9.06
126	185	5	5.48
542	103	19	52.84
121	108	63	67.86
1990	125	10	87.77
14620	120	3	33.94
212	17	3	7.49
2185	14	5	7.94
418	114	8	25.44
353	162	7	36.69
286	157	3	8.53
105	1114	4	6.45
101	653	23	75.98
430	118	5	14.17
1358	787	6	78.29
1281	16172	3	57.98
222	209	7	34.48
608	2953	3	38.4
643	109	3	5.12
112	580	8	29.21
113	187	10	9.47
134	193	19	74.61
9315	9468	3	69.46
112	747	5	16.48
115	12	179	30.08
615	285	12	121.39
1983	10232	3	56.43
12	235	28	14.57
6319	57	3	28.77
1096	144	5	32.23
4810	226	9	132.73
698	14	30	83.19
2321	119	12	108.81
184	102	30	16.22
282	310	15	132.33
316	264	5	32.01
212	14	33	7.48
125	1251	3	14.92
781	163	7	49.68
5572	106	4	22.32
1498	101	4	6.57
3642	142	3	23.85
107	1475	4	10.89
106	2005	4	11.59
2759	106	3	9.27
8	6653	6	56.32
136	597	7	38.66
605	152	13	95.45
106	460	13	26.82
1316	202	7	65.97
145	1190	3	16.67
105	2418	9	45.48
104	442	6	3.88
603	7	3	11.03
119	351	4	8.84
101	3256	3	8.01
103	230	21	16.17
287	7247	3	38.81
356	194	4	20.09
10	2	9	7.37
1917	101	3	4.81
1921	104	5	15.5
523	207	3	17.23
9407	106	3	19.37
805	107	4	6.06
2880	105	4	14.19
1851	14	7	13.16
109	3718	3	16.43
141	138	6	4.69
1863	102	8	29.45
114	2726	3	15.91
2149	4179	5	89.29
135	2423	3	20.39
351	101	16	20.53
641	3724	9	149.86
326	191	9	57.62
288	107	9	7.77
59	626	3	11.87
236	2769	3	29.72
115	453	3	4.72
226	5817	6	82.69
136	188	11	32
1559	12	8	18.75
143	251	5	13.84
264	118	4	5.05
2059	2245	4	62.3
168	603	3	14.66
106	5834	4	22.32
5584	116	3	22.02
1078	108	3	6.61
3127	3788	9	186.91
4662	10	7	82.56
3131	104	4	15.39
102	7116	5	31.65
217	117	10	20.88
128	410	6	24.01
159	1077	3	18.08
129	295	4	9.55
103	249	15	8.99
1415	136	4	25.24
281	137	4	10.65
220	1314	8	80.51
126	378	12	61.48
103	1067	4	5.27
156	177	17	70.56
102	1272	6	13.46
1409	226	5	45.97
9914	317	3	43.75
125	105	100	107.17
120	1703	3	15.5
1162	108	4	11.49
153	2053	4	30.83
17	151	6	12.63
4182	1954	6	109.35
5397	14	3	7.2
107	1656	3	7.13
3030	710	4	55.25
591	118	7	29.2
174	1642	3	21.85
112	826	7	29.12
5797	1035	5	86.12
3302	101	4	13.12
106	629	6	8.21
111	3203	3	16.24
919	1114	12	175.87
538	672	5	50.65
1050	119	12	82.44
101	10465	3	17.05
102	9803	3	17.75
6012	122	3	24.78
150	664	3	13.39
10092	1830	3	55.87
12	5664	3	9.96
3854	14	5	14.22
120	491	3	7.51
15434	131	3	35.86
101	332	14	13.73
1718	103	6	17.91
3671	144	4	35.6
249	137	9	33.81
6037	14	3	8.11
2352	16	5	35.92
653	177	3	15.84
124	601	11	65.57
102	1914	3	5.39
103	1782	3	5.22
101	2708	5	16.57
6224	6628	4	85.1
161	109	29	51.2
129	148	8	7.96
102	560	14	30.5
119	563	3	7.97
6412	12	3	11.12
152	887	9	67.27
274	722	3	22.38
154	920	5	31.89
115	524	3	5.67
112	886	4	12.94
2576	14	4	5.91
102	8700	3	15.57
107	3492	4	18.63
2520	8	3	12.57
9	17	19	24.48
1211	964	8	111.63
2057	389	3	32.56
163	3053	3	25.33
57	374	3	8.69
112	1570	4	17.88
712	108	5	11.55
368	1291	3	28.87
12	5490	3	9.96
420	145	4	15.28
1176	435	3	29.52
210	1754	3	25.5
365	5930	4	56.19
721	488	3	27.03
105	4656	4	18.98
12	2894	3	5.18
101	787	23	87.03
188	125	5	5.78
102	1644	6	16.85
105	1249	5	11.19
899	12	6	5.18
365	1030	4	38.77
195	11494	3	38.09
1869	108	4	15.7
102	1460	11	42.09
156	497	6	33.37
1173	114	3	10.46
580	14043	3	52.57
140	134	11	15.78
143	3755	3	24.6
829	103	5	6.26
107	2622	8	45.4
113	5592	4	31.09
2415	102	3	6.73
225	174	3	7.09
106	3811	4	17.62
134	326	3	7.19
431	150	3	10.49
169	426	4	18.73
767	113	5	16.72
111	1398	5	22.87
110	379	6	12.5
4948	12	3	9.02
376	131	4	12.29
105	8588	3	16.7
102	6881	4	22.06
161	2351	5	45.02
128	256	14	59.55
6439	255	3	37.49
119	283	5	9.9
151	292	4	12.44
126	289	4	9.03
2110	104	3	7.1
147	110	29	42.49
524	154	3	12.2
122	14	1047	3795.27
250	310	42	449.17
101	741	14	35.9
109	593	3	4.68
192	158	3	4.64
107	2077	9	47.44
166	540	3	13.88
165	13	5	9.39
143	210	3	4.2
559	669	5	51.23
2510	12	4	8.12
146	7834	4	45.34
4563	471	4	55.72
6580	1802	3	52.05
228	104	309	2236.89
229	480	3	17.12
2267	12	4	7.28
1253	14	8	11.02
141	305	4	11.75
10654	16	3	29.77
104	1136	4	6.56
318	3488	3	34.79
635	115	3	6.82
221	110	7	6.26
429	14	29	44.69
277	102	19	21.56
148	264	4	10.81
124	425	4	12.66
249	14	115	311.62
102	6444	4	22.06
105	2600	3	8.45
581	120	7	31.55
103	208	15	4.31
102	7155	3	14.03
672	201	4	26.7
166	1124	5	36.79
230	148	3	5.01
140	449	3	9.86
16321	14	3	17.2
102	8717	3	15.57
113	817	4	12.31
883	12	8	9.94
834	106	4	4.93
113	508	28	168.1
577	157	3	13.61
215	206	5	20.61
2893	14	8	25.97
1499	117	4	20.08
10707	103	3	18.07
105	161	45	43.24
158	487	9	57.59
105	5495	4	21.7
1330	105	7	21.03
3073	122	7	60.72
102	1961	3	5.63
406	488	19	221.41
3031	101	5	18.09
110	601	14	66.37
265	137	7	24.52
715	105	13	37.89
2	527	3	6.99
9	1257	4	13.22
199	105	17	6.69
8	925	3	6.32
106	2145	8	37.08
176	109	13	10.31
12	917	9	13.84
1543	12	4	4.4
130	174	5	4.86
101	2250	8	32.08
126	239	8	22.74
104	337	14	20.58
105	459	12	21.45
12	3927	4	11.75
308	114	5	8.12
686	185	3	16.91
999	108	3	6.13
783	216	3	20.09
102	1422	5	10.62
812	147	6	37.3
10	504	3	12.83
103	403	7	4
101	3629	4	13.84
102	2506	3	7.06
102	6962	3	14.03
121	1021	5	25.87
7274	180	4	47.19
152	393	5	21.78
1466	102	4	7.11
102	1057	12	39.44
265	14	78	165.08
376	173	13	90.23
109	2649	5	28.95
111	1018	3	8.66
109	279	70	412.45
713	163	3	15.6
1314	236	10	108.11
618	395	4	35
116	585	5	15.6
1114	954	9	125.7
106	733	26	121.54
10785	14	3	12.82
118	120	20	13.48
102	2946	8	40.38
101	7255	3	13.35
102	6395	3	14.03
134	14605	3	36.33
215	178	3	7.09
1168	14	8	9.93
968	16	10	65.36
4483	106	4	19.59
555	104	12	26.26
8953	12	3	12.62
103	107	223	8.32
105	868	4	4.68
248	730	3	21.28
891	7868	4	69.1
1261	585	3	32
243	16	4	5.39
13915	1811	3	60.37
633	101	7	7.19
130	415	3	8.27
509	236	6	44.45
102	7848	3	15.57
388	126	9	41.28
141	8463	3	30.58
8	390	5	6.72
6934	14	4	15.53
28	14	16	38.16
14610	11	3	59.16
7051	14	4	15.53
102	8931	4	24.65
172	2157	3	23.53
116	4170	3	19.4
109	2196	18	162.26
106	1666	4	10.28
9	14	1045	1463.26
9	1110	4	12.21
140	291	4	11.11
139	414	3	9.5
113	1503	3	11.29
112	1993	5	27.31
114	1202	3	10.61
7	4532	3	24.9
116	1301	11	72.36
1518	144	3	18.3
591	101	6	4.25
4378	12	6	27.17
263	1011	3	23.96
1279	643	3	32.8
308	217	5	27.69
106	13459	3	23.83
2187	103	3	6.42
151	6816	3	30.02
12	1707	6	11.95
126	102	67	23.87
102	2829	3	7.79
582	194	3	16.68
119	110	50	58.89
3181	106	6	29.98
149	250	4	10.17
11955	3008	3	63.91
102	1490	8	25.51
862	351	3	25.83
102	5738	5	28.73
147	283	5	16.43
428	115	5	11.85
351	147	3	9
109	669	4	9.18
107	1226	4	9.31
469	107	10	20.48
303	760	3	23.56
236	9	21	50.24
6410	10608	3	65.64
414	101	37	119.6
259	385	6	43.05
226	5837	3	34.63
117	4450	3	21.15
102	11961	3	22.2
4038	12	3	7.55
521	57	3	10.76
104	5253	3	12.92
12	495	91	517.95
102	2076	5	14.75
101	4418	5	23.69
121	633	6	26.72
153	425	9	51.75
2264	103	7	28.12
101	1518	7	19.34
5593	106	3	14.42
103	2643	3	7.7
1235	579	3	31.93
2196	226	18	252.95
104	431	7	5.78
102	661	8	11.99
6175	122	7	80.09
5805	165	5	58.41
12	2899	5	13.72
133	145	32	108.48
632	1158	3	31.96
2559	101	4	10.84
148	171	8	17.8
147	2145	8	74.06
102	708	9	16.64
126	369	4	11.61
1024	12	5	3.92
184	378	3	12.79
101	1539	5	10.52
979	103	9	23.47
262	162	4	12.82
114	334	12	41.56
592	234	3	18.88
109	700	3	5.68
2040	106	6	23.1
351	118	6	16.53
3410	113	4	25.44
109	3499	3	15.84
138	799	8	52.63
139	179	4	4.27
2544	14	9	29.04
2929	120	4	27.93
8	792	4	9.18
196	188	7	26.83
1179	106	4	7.49
867	12	6	4.7
149	7290	6	76.17
226	10524	3	39.69
2231	116	9	68.46
8688	9	3	21.63
103	4739	3	11.35
1498	118	3	13.53
105	4772	5	26.72
9611	2649	4	84.31
1291	1476	3	38.48
185	1129	13	129.51
222	142	11	41.08
130	995	3	13.86
552	321	5	42.32
107	326	17	38.66
709	119	4	14.75
116	446	3	4.87
142	221	3	4.29
4106	116	4	28.66
4685	14	4	11.16
117	997	5	23
2419	14	6	12.9
199	275	6	30.92
8	231	7	3.95
109	936	17	102.72
499	119	17	98.62
912	103	4	4.34
143	2229	3	20.95
1830	12	4	5.62
1899	106	7	27.94
11443	106	3	19.37
101	641	12	23.3
547	5	4	34.24
102	5819	5	28.73
1436	189	3	22.34
1269	14	6	5.48
2502	106	6	26
151	200	4	7.44
245	659	5	38.92
102	2846	4	12.75
762	104	11	29.59
186	138	4	4.81
158	907	4	24.76
159	776	3	15.83
4814	12	4	13.63
5119	106	3	13.43
116	2076	4	21.78
615	297	3	22.17
504	1243	3	30.93
1463	101	4	6.34
464	102	10	11.99
1730	131	4	25.61
236	1302	4	34.79
269	110	14	37.01
115	1518	3	12.29
3300	105	4	15.46
229	102	33	44.73
1248	104	7	20.1
2007	131	3	18.43
2099	113	8	53.49
101	1597	4	7.05
1624	14	6	7.89
101	3186	3	8.01
255	124	5	11
101	1766	13	59.22
126	414	4	12.73
362	158	7	36.5
180	1378	4	30.51
12	576	12	13.63
102	1301	4	6.28
102	3421	3	9.16
1594	14	8	14.72
960	113	8	38.48
123	101	157	191.38
7188	2118	3	53.23
108	873	7	23.3
106	110	129	46.7
2984	206	3	28.96
114	1397	8	47.52
139	102	71	53.45
943	115	3	9.23
2171	103	3	6.42
134	2062	7	58.11
538	189	14	117.98
106	3227	3	10.16
264	202	3	11.15
2692	103	3	7.7
650	14	39	124.05
7019	14	3	9.24
12454	8	3	28.16
266	115	19	68.22
113	2268	3	14.08
140	1109	3	15.95
117	1990	6	39.48
1045	14	18	46.74
198	204	4	13.01
109	3450	3	15.84
3902	14	4	9.34
6537	542	3	43.76
12	8994	5	31.98
907	106	23	113.57
15619	14	3	17.2
684	273	3	21.94
164	211	9	36.62
137	168	8	15.32
328	5193	4	53.7
405	109	4	5.29
377	106	21	53.86
2361	104	5	18.1
396	103	13	18.47
101	4036	5	22.25
6319	2009	3	52.61
129	221	6	12.83
2045	112	7	44.39
1326	12	10	24.76
121	719	5	21.99
185	5631	4	45.73
101	5155	3	11.19
130	511	6	26.98
849	108	7	23.05
15763	122	3	34.32
1016	285	3	24.94
114	522	10	41.06
115	148	13	8.65
2214	104	3	7.39
168	105	33	20.84
8	986	41	349.34
107	247	38	106.18
671	12	11	14.13
233	137	3	4.5
139	369	6	25.21
116	708	9	42.38
538	462	5	46.16
367	118	9	32.26
1382	117	3	12.9
3317	135	3	22.54
454	132	4	13.75
355	114	6	13.78
12	994	12	26.27
1681	106	7	26.03
664	108	3	3.91
3046	14	5	11.48
110	15814	3	30
105	789	4	4.05
1650	457	3	31.99
104	143	39	12.46
281	104	25	47.74
4211	106	3	11.88
2408	565	3	36.21
398	104	15	28.31
217	152	3	5.01
1917	102	3	5.39
101	2798	8	36.99
101	934	11	28.78
105	1461	5	12.6
1921	14	6	10
1509	122	4	22.37
101	2613	3	6.79
102	1248	10	32.77
103	1364	3	3.84
114	1640	3	12.64
12	8960	5	31.98
118	7238	3	24.52
669	395	4	35.77
1863	101	6	17.02
115	613	3	6.62
328	102	17	24.27
1349	104	7	21.34
414	154	5	22.81
110	2728	3	14.73
324	14	56	124
13844	113	3	30.46
106	3158	5	22.69
112	1103	5	20.73
116	1566	7	42.34
1455	1359	3	38.64
6507	13972	3	70.14
222	126	7	16.47
183	258	3	9.32
2054	8	4	17.41
8093	14	3	10.71
698	104	7	11.82
184	101	83	159.07
1205	14	6	5.01
128	178	7	10.5
12	3361	5	15.32
102	5114	5	26.57
3590	108	3	14.11
4859	9226	3	63.37
107	12277	3	25.25
492	101	10	11.26
177	107	28	27.29
481	104	8	9.6
104	175	20	4.11
103	2909	3	8.08
11128	14	4	22.94
195	194	10	46.97
106	2004	3	7.02
168	189	5	12.44
59	170	6	8.62
134	924	4	20.78
115	885	7	32.45
107	983	4	7.6
164	679	3	15.28
143	1948	4	28.77
114	726	13	70.82
886	182	24	259.18
168	164	7	17.23
110	2180	7	44.29
106	7891	3	17.17
110	7164	3	21.72
115	204	11	18.54
113	959	4	13.63
101	11621	3	17.05
6149	14	3	8.11
615	1682	3	34.43
136	424	5	20.46
106	3129	3	10.16
231	105	18	13.56
344	145	8	38.08
1117	435	3	29.2
3533	14	6	18.48
1485	103	3	4.3
462	105	6	4.42
452	108	5	6.85
1988	290	7	82.65
1295	105	4	7.54
812	239	4	30.87
634	114	6	21.22
12	275	191	1046.19
105	5354	4	20.21
126	118	14	7.87
102	2816	4	12.75
132	3393	3	22.44
8916	122	3	27.6
102	4428	3	11.04
931	103	4	4.46
119	123	12	5.05
1980	109	7	40.84
116	193	187	1367.29
111	3414	3	16.77
8	843	6	19.1
137	12	109	72.13
475	151	3	11.32
6164	57	3	27.54
5195	131	3	25.3
3235	927	4	58.38
112	3390	3	17.02
3841	7563	4	82.88
132	12060	3	35.89
169	232	20	119.05
1791	296	3	29.22
13780	103	3	22.52
9	262	6	4.59
102	8836	4	24.65
3150	9	4	21.87
112	4998	3	19.88
101	3216	4	13.12
12	1108	8	13.45
1087	103	6	12.31
4958	8	5	36.4
1678	106	4	10.28
120	251	15	56.23
2669	14	6	14.41
449	118	4	9.9
101	1864	5	12.33
12	2200	5	10.74
102	1267	7	17.79
572	9623	3	48
3893	131	4	33.44
101	2819	4	11.88
2297	137	3	20.65
236	907	6	52.59
615	564	6	62.78
496	104	13	27.08
13426	387	3	49.73
8	763	4	8.95
2235	12	3	3.95
107	2241	6	27.2
1221	14	6	5.24
189	110	27	68.21
132	557	7	35.3
154	1386	3	18.72
677	11767	3	53.69
10038	106	3	19.37
3250	193	3	28.34
101	1786	8	26.94
2735	103	3	7.7
16	244	42	243.83
3785	106	3	11.24
1	57	15	98.04
101	3182	5	18.95
101	8142	3	14.88
578	360	3	23.37
1419	14	8	12.7
402	101	19	34.52
113	1802	4	19.24
2	626	11	57.65
175	438	3	12.99
333	107	133	984.41
984	16	5	25.53
259	175	4	13.83
1114	2418	3	40.77
149	13155	3	38.08
134	1796	4	26.55
8	6924	6	56.32
380	191	3	13.62
116	721	9	42.95
117	1090	6	30.99
172	1515	15	162.13
9616	9517	4	102.3
105	11203	3	18.9
796	104	4	4.1
109	5153	3	18.69
172	113	18	27.03
1500	116	3	12.32
764	180	4	25.29
103	543	7	7.3
105	806	27	130.18
12	1472	5	6.75
102	160	249	955.69
136	15887	3	36.92
102	914	4	4.03
149	1001	7	49.78
5256	12	3	9.02
15586	413	3	50.25
105	2203	3	7.15
103	753	5	5.36
2736	236	4	42.25
179	145	13	40.86
119	196	7	9.62
2980	113	7	51.76
103	570	6	5.32
2968	116	6	44.05
101	660	11	20.43
101	4594	3	10.38
3138	107	4	17.89
16	7533	4	40.69
367	59	5	18.68
6984	12	3	11.12
246	4053	3	33.1
304	127	6	19.05
600	109	3	4.74
103	1216	4	6.25
105	1991	3	6.61
5935	14	4	13.73
155	232	8	30.23
909	627	3	30.42
1068	108	15	82.08
113	3185	3	16.54
800	323	53	836.43
138	1031	4	22.78
295	166	4	14.86
107	251	33	85.62
437	119	5	15.18
3147	14	4	7.94
1158	106	3	4.04
1520	2633	6	97.85
2060	608	3	35.72
5487	104	5	30.54
533	108	4	5.41
113	880	6	24.07
731	105	5	6.14
222	419	5	31.94
936	106	6	12.86
1987	103	4	10.02
209	130	11	34.9
102	3767	3	9.71
3517	14	3	4.76
10486	125	3	30.9
255	109	16	39.75
274	474	3	19.37
621	117	4	12.51
148	1510	3	18.58
1358	5611	6	111.56
127	304	3	5.81
281	177	4	15.1
101	3992	10	71.66
193	627	5	33.75
1432	12	6	10
8366	456	4	62.64
2297	14	10	32.12
262	103	11	3.96
1488	106	9	35.63
116	5075	4	31.01
8	734	3	5.06
1788	747	3	35.99
136	114	12	4.34
106	951	21	100.97
1758	471	4	46.11
1047	265	3	24.38
113	1327	4	16.36
139	118	21	32.05
111	276	9	18.23
703	168	4	23.36
138	1611	3	18.24
411	12	16	15.97
143	434	5	21.4
5887	7	7	84.78
206	345	3	14.25
466	106	10	16.37
3057	126	6	51.98
6296	109	3	20.92
6673	4392	3	58.68
609	121	4	14.43
12633	3417	3	64.96
142	204	4	6.63
200	2237	3	26.39
174	127	10	20.09
140	117	12	8.08
118	211	10	21.15
944	12	6	5.53
108	583	4	6.06
246	9777	3	40.81
106	8772	3	17.17
1059	278	5	47.18
101	6430	4	21.14
101	2973	6	24.32
102	1656	11	45.71
274	1865	4	40.97
101	1219	4	5.17
102	1023	5	7.61
172	3653	4	39.46
118	416	4	9.54
139	259	3	5.74
1701	150	6	48.18
107	2356	3	9.48
410	125	3	7.8
135	109	22	12.93
192	176	12	53.03
134	2983	4	31.73
3632	14	5	13.19
7777	785	3	47.9
590	12	42	157.05
4100	9262	3	61.74
154	13378	3	38.54
16	111	45	56.92
178	174	3	4.35
420	400	3	21.86
102	4433	4	17.49
103	869	6	9.65
58	9	3	17.83
180	143	6	10.75
655	103	6	6.63
417	118	3	5.66
102	7571	3	15.57
2524	456	6	79.51
128	1108	3	14.45
102	1214	5	9.3
2645	8	3	12.95
153	504	3	11.85
577	126	4	15.54
12	1330	12	34.44
823	101	12	29.86
104	510	9	13.48
2839	106	4	14.79
2906	12	3	5.18
154	937	4	23.83
2983	182	12	153.71
2352	106	3	8.18
210	433	4	23.59
2401	12	3	4.22
12	450	11	6.36
10579	113	3	25.97
10	1016	3	17.52
220	795	11	105.06
102	7604	4	24.65
390	9	5	6.93
684	2	9	45.45
115	1959	3	13.98
9003	1978	3	54.2
5708	12	3	9.96
436	173	9	58.49
108	327	6	6.76
136	217	3	3.91
165	207	4	10.34
10740	14	3	12.82
225	610	7	55.9
3868	12	3	6.96
1072	613	7	85.71
116	1738	19	172.38
110	6483	3	21.72
110	935	38	328.35
3240	2955	3	49.86
102	4118	5	23.39
4310	12	3	7.55
104	1378	4	7.9
155	101	110	190.13
12	178	91	117.96
102	1475	10	36.82
180	1268	3	20.53
1090	888	21	339.07
16	362	4	10
102	4207	3	10.33
10872	126	4	47.37
2128	9540	3	57.05
2046	14	6	11.04
2764	106	3	9.27
119	343	3	5.07
722	9	3	5.12
688	186	6	42.49
3076	12	3	5.56
502	7814	3	44.78
59	244	6	16.81
109	330	13	38.47
109	5053	5	38.12
7056	14	3	9.24
1389	113	9	53.65
2415	118	3	16.72
136	1938	4	28.06
134	1632	8	64.17
109	1483	4	15.77
495	102	14	26.67
234	2291	4	39.94
1220	101	9	25.01
1216	104	3	3.89
12	1502	12	37.87
10638	106	3	19.37
101	3614	3	8.51
1051	106	14	57.31
12	1862	13	50.96
7037	105	3	15.16
107	10051	3	20.78
210	145	9	29.98
2153	104	4	11.71
6471	106	6	47.66
102	1409	18	90.06
174	8327	3	33.9
5418	14	5	18.44
2182	14	5	7.94
1580	12	4	4.62
3813	6530	4	80.24
335	226	4	21.81
113	1396	8	45.54
140	188	5	8.17
135	1303	3	16.21
611	108	7	18.19
111	2388	5	29.16
3115	14	4	7.36
204	361	5	28.68
2123	106	4	12.36
113	4996	4	29.57
14533	14	3	17.2
135	421	3	8.92
9	376	5	6.59
107	1773	5	17.67
1034	130	3	14.13
149	406	13	81.87
121	1227	4	20.46
12	2380	3	4.22
12	397	65	239.78
1258	108	4	12.11
102	834	6	8.77
127	117	15	9.27
2009	326	9	116.31
928	12	11	20.92
103	5077	3	12.18
128	4787	3	24.29
129	204	4	4.99
154	6768	3	30.23
782	12	11	16.95
775	108	4	8.22
3361	246	3	31.28
143	2599	3	22.07
288	245	5	28.51
471	2886	3	36.03
106	8021	3	17.17
8	2372	17	151.9
2684	122	9	81.09
2758	10	3	24.47
296	179	4	16.18
436	108	9	20.91
3116	122	7	60.72
3331	107	3	11.51
504	326	22	254.1
4248	102	3	10.33
107	2275	4	14.56
606	118	3	7.87
195	1170	3	21.49
169	101	34	11.19
528	104	6	5.63
226	996	3	22.06
1525	14	13	36.54
570	178	13	104.31
947	135	4	21.22
3768	108	3	14.69
1189	3220	3	43.42
